file,year,var_code
FAM2011ER_full.csv,2011,ER49853
FAM2011ER_full.csv,2011,ER49854
FAM2011ER_full.csv,2011,ER49855
FAM2011ER_full.csv,2011,ER49856
FAM2011ER_full.csv,2011,ER49857
FAM2011ER_full.csv,2011,ER49858
FAM2011ER_full.csv,2011,ER49859
FAM2011ER_full.csv,2011,ER49860
FAM2011ER_full.csv,2011,ER49861
FAM2011ER_full.csv,2011,ER49862
FAM2011ER_full.csv,2011,ER49863
FAM2011ER_full.csv,2011,ER49864
FAM2011ER_full.csv,2011,ER49865
FAM2011ER_full.csv,2011,ER49866
FAM2011ER_full.csv,2011,ER49867
FAM2011ER_full.csv,2011,ER49868
FAM2011ER_full.csv,2011,ER49869
FAM2011ER_full.csv,2011,ER49870
FAM2011ER_full.csv,2011,ER49871
FAM2011ER_full.csv,2011,ER49872
FAM2011ER_full.csv,2011,ER49873
FAM2011ER_full.csv,2011,ER49874
FAM2011ER_full.csv,2011,ER49875
FAM2011ER_full.csv,2011,ER49876
FAM2011ER_full.csv,2011,ER49877
FAM2011ER_full.csv,2011,ER49878
FAM2011ER_full.csv,2011,ER49879
FAM2011ER_full.csv,2011,ER49880
FAM2011ER_full.csv,2011,ER49881
FAM2011ER_full.csv,2011,ER49882
FAM2011ER_full.csv,2011,ER49883
FAM2011ER_full.csv,2011,ER49884
FAM2011ER_full.csv,2011,ER49885
FAM2011ER_full.csv,2011,ER49886
FAM2011ER_full.csv,2011,ER49887
FAM2011ER_full.csv,2011,ER49888
FAM2011ER_full.csv,2011,ER49889
FAM2011ER_full.csv,2011,ER49890
FAM2011ER_full.csv,2011,ER49891
FAM2011ER_full.csv,2011,ER49892
FAM2011ER_full.csv,2011,ER49893
FAM2011ER_full.csv,2011,ER49894
FAM2011ER_full.csv,2011,ER49895
FAM2011ER_full.csv,2011,ER49896
FAM2011ER_full.csv,2011,ER49897
FAM2011ER_full.csv,2011,ER49898
FAM2011ER_full.csv,2011,ER49899
FAM2011ER_full.csv,2011,ER49900
FAM2011ER_full.csv,2011,ER49901
FAM2011ER_full.csv,2011,ER49902
FAM2011ER_full.csv,2011,ER49903
FAM2011ER_full.csv,2011,ER49904
FAM2011ER_full.csv,2011,ER49905
FAM2011ER_full.csv,2011,ER49906
FAM2011ER_full.csv,2011,ER49907
FAM2011ER_full.csv,2011,ER49908
FAM2011ER_full.csv,2011,ER49909
FAM2011ER_full.csv,2011,ER49910
FAM2011ER_full.csv,2011,ER49911
FAM2011ER_full.csv,2011,ER49912
FAM2011ER_full.csv,2011,ER49913
FAM2011ER_full.csv,2011,ER49914
FAM2011ER_full.csv,2011,ER49915
FAM2011ER_full.csv,2011,ER49916
FAM2011ER_full.csv,2011,ER49917
FAM2011ER_full.csv,2011,ER49918
FAM2011ER_full.csv,2011,ER49919
FAM2011ER_full.csv,2011,ER49920
FAM2011ER_full.csv,2011,ER49921
FAM2011ER_full.csv,2011,ER49922
FAM2011ER_full.csv,2011,ER49923
FAM2011ER_full.csv,2011,ER49924
FAM2011ER_full.csv,2011,ER49925
FAM2011ER_full.csv,2011,ER49926
FAM2011ER_full.csv,2011,ER49927
FAM2011ER_full.csv,2011,ER49928
FAM2011ER_full.csv,2011,ER49929
FAM2011ER_full.csv,2011,ER49930
FAM2011ER_full.csv,2011,ER49931
FAM2011ER_full.csv,2011,ER49932
FAM2011ER_full.csv,2011,ER49933
FAM2011ER_full.csv,2011,ER49934
FAM2011ER_full.csv,2011,ER49935
FAM2011ER_full.csv,2011,ER49936
FAM2011ER_full.csv,2011,ER49937
FAM2011ER_full.csv,2011,ER49938
FAM2011ER_full.csv,2011,ER49939
FAM2011ER_full.csv,2011,ER49940
FAM2011ER_full.csv,2011,ER49941
FAM2011ER_full.csv,2011,ER49942
FAM2011ER_full.csv,2011,ER49943
FAM2011ER_full.csv,2011,ER49944
FAM2011ER_full.csv,2011,ER49945
FAM2011ER_full.csv,2011,ER49946
FAM2011ER_full.csv,2011,ER49947
FAM2011ER_full.csv,2011,ER49948
FAM2011ER_full.csv,2011,ER49949
FAM2011ER_full.csv,2011,ER49950
FAM2011ER_full.csv,2011,ER49951
FAM2011ER_full.csv,2011,ER49952
FAM2011ER_full.csv,2011,ER49953
FAM2011ER_full.csv,2011,ER49954
FAM2011ER_full.csv,2011,ER49955
FAM2011ER_full.csv,2011,ER49956
FAM2011ER_full.csv,2011,ER49957
FAM2011ER_full.csv,2011,ER49958
FAM2011ER_full.csv,2011,ER49959
FAM2011ER_full.csv,2011,ER49960
FAM2011ER_full.csv,2011,ER49961
FAM2011ER_full.csv,2011,ER49962
FAM2011ER_full.csv,2011,ER49963
FAM2011ER_full.csv,2011,ER49964
FAM2011ER_full.csv,2011,ER49965
FAM2011ER_full.csv,2011,ER49966
FAM2011ER_full.csv,2011,ER49967
FAM2011ER_full.csv,2011,ER49968
FAM2011ER_full.csv,2011,ER49969
FAM2011ER_full.csv,2011,ER49970
FAM2011ER_full.csv,2011,ER49971
FAM2011ER_full.csv,2011,ER49972
FAM2011ER_full.csv,2011,ER49973
FAM2011ER_full.csv,2011,ER49974
FAM2011ER_full.csv,2011,ER49975
FAM2011ER_full.csv,2011,ER49976
FAM2011ER_full.csv,2011,ER49977
FAM2011ER_full.csv,2011,ER49978
FAM2011ER_full.csv,2011,ER49979
FAM2011ER_full.csv,2011,ER49980
FAM2011ER_full.csv,2011,ER49981
FAM2011ER_full.csv,2011,ER49982
FAM2011ER_full.csv,2011,ER49983
FAM2011ER_full.csv,2011,ER49984
FAM2011ER_full.csv,2011,ER49985
FAM2011ER_full.csv,2011,ER49986
FAM2011ER_full.csv,2011,ER49987
FAM2011ER_full.csv,2011,ER49988
FAM2011ER_full.csv,2011,ER49989
FAM2011ER_full.csv,2011,ER49990
FAM2011ER_full.csv,2011,ER49991
FAM2011ER_full.csv,2011,ER49992
FAM2011ER_full.csv,2011,ER49993
FAM2011ER_full.csv,2011,ER49994
FAM2011ER_full.csv,2011,ER49995
FAM2011ER_full.csv,2011,ER49996
FAM2011ER_full.csv,2011,ER49997
FAM2011ER_full.csv,2011,ER49998
FAM2011ER_full.csv,2011,ER49999
FAM2011ER_full.csv,2011,ER50000
FAM2011ER_full.csv,2011,ER50001
FAM2011ER_full.csv,2011,ER50002
FAM2011ER_full.csv,2011,ER50003
FAM2011ER_full.csv,2011,ER50004
FAM2011ER_full.csv,2011,ER50005
FAM2011ER_full.csv,2011,ER50006
FAM2011ER_full.csv,2011,ER50007
FAM2011ER_full.csv,2011,ER50008
FAM2011ER_full.csv,2011,ER50009
FAM2011ER_full.csv,2011,ER50010
FAM2011ER_full.csv,2011,ER50011
FAM2011ER_full.csv,2011,ER50012
FAM2011ER_full.csv,2011,ER50013
FAM2011ER_full.csv,2011,ER50014
FAM2011ER_full.csv,2011,ER50015
FAM2011ER_full.csv,2011,ER50016
FAM2011ER_full.csv,2011,ER50017
FAM2011ER_full.csv,2011,ER50018
FAM2011ER_full.csv,2011,ER50019
FAM2011ER_full.csv,2011,ER50020
FAM2011ER_full.csv,2011,ER50021
FAM2011ER_full.csv,2011,ER50022
FAM2011ER_full.csv,2011,ER50023
FAM2011ER_full.csv,2011,ER50024
FAM2011ER_full.csv,2011,ER50025
FAM2011ER_full.csv,2011,ER50026
FAM2011ER_full.csv,2011,ER50027
FAM2011ER_full.csv,2011,ER50028
FAM2011ER_full.csv,2011,ER50029
FAM2011ER_full.csv,2011,ER50030
FAM2011ER_full.csv,2011,ER50031
FAM2011ER_full.csv,2011,ER50032
FAM2011ER_full.csv,2011,ER50033
FAM2011ER_full.csv,2011,ER50034
FAM2011ER_full.csv,2011,ER50035
FAM2011ER_full.csv,2011,ER50036
FAM2011ER_full.csv,2011,ER50037
FAM2011ER_full.csv,2011,ER50038
FAM2011ER_full.csv,2011,ER50039
FAM2011ER_full.csv,2011,ER50040
FAM2011ER_full.csv,2011,ER50041
FAM2011ER_full.csv,2011,ER50042
FAM2011ER_full.csv,2011,ER50043
FAM2011ER_full.csv,2011,ER50044
FAM2011ER_full.csv,2011,ER50045
FAM2011ER_full.csv,2011,ER50046
FAM2011ER_full.csv,2011,ER50047
FAM2011ER_full.csv,2011,ER50048
FAM2011ER_full.csv,2011,ER50049
FAM2011ER_full.csv,2011,ER50050
FAM2011ER_full.csv,2011,ER50051
FAM2011ER_full.csv,2011,ER50052
FAM2011ER_full.csv,2011,ER50053
FAM2011ER_full.csv,2011,ER50054
FAM2011ER_full.csv,2011,ER50055
FAM2011ER_full.csv,2011,ER50056
FAM2011ER_full.csv,2011,ER50057
FAM2011ER_full.csv,2011,ER50058
FAM2011ER_full.csv,2011,ER50059
FAM2011ER_full.csv,2011,ER50060
FAM2011ER_full.csv,2011,ER50061
FAM2011ER_full.csv,2011,ER50062
FAM2011ER_full.csv,2011,ER50063
FAM2011ER_full.csv,2011,ER50064
FAM2011ER_full.csv,2011,ER50065
FAM2011ER_full.csv,2011,ER50066
FAM2011ER_full.csv,2011,ER50067
FAM2011ER_full.csv,2011,ER50068
FAM2011ER_full.csv,2011,ER50069
FAM2011ER_full.csv,2011,ER50070
FAM2011ER_full.csv,2011,ER50071
FAM2011ER_full.csv,2011,ER50072
FAM2011ER_full.csv,2011,ER50073
FAM2011ER_full.csv,2011,ER50074
FAM2011ER_full.csv,2011,ER50075
FAM2011ER_full.csv,2011,ER50076
FAM2011ER_full.csv,2011,ER50077
FAM2011ER_full.csv,2011,ER50078
FAM2011ER_full.csv,2011,ER50079
FAM2011ER_full.csv,2011,ER50080
FAM2011ER_full.csv,2011,ER50081
FAM2011ER_full.csv,2011,ER50082
FAM2011ER_full.csv,2011,ER50083
FAM2011ER_full.csv,2011,ER50084
FAM2011ER_full.csv,2011,ER50085
FAM2011ER_full.csv,2011,ER50086
FAM2011ER_full.csv,2011,ER50087
FAM2011ER_full.csv,2011,ER50088
FAM2011ER_full.csv,2011,ER50089
FAM2011ER_full.csv,2011,ER50090
FAM2011ER_full.csv,2011,ER50091
FAM2011ER_full.csv,2011,ER50092
FAM2011ER_full.csv,2011,ER50093
FAM2011ER_full.csv,2011,ER50094
FAM2011ER_full.csv,2011,ER50095
FAM2011ER_full.csv,2011,ER50096
FAM2011ER_full.csv,2011,ER50097
FAM2011ER_full.csv,2011,ER50098
FAM2011ER_full.csv,2011,ER50099
FAM2011ER_full.csv,2011,ER50100
FAM2011ER_full.csv,2011,ER50101
FAM2011ER_full.csv,2011,ER50102
FAM2011ER_full.csv,2011,ER50103
FAM2011ER_full.csv,2011,ER50104
FAM2011ER_full.csv,2011,ER50105
FAM2011ER_full.csv,2011,ER50106
FAM2011ER_full.csv,2011,ER50107
FAM2011ER_full.csv,2011,ER50108
FAM2011ER_full.csv,2011,ER50109
FAM2011ER_full.csv,2011,ER50110
FAM2011ER_full.csv,2011,ER50111
FAM2011ER_full.csv,2011,ER50112
FAM2011ER_full.csv,2011,ER50113
FAM2011ER_full.csv,2011,ER50114
FAM2011ER_full.csv,2011,ER50115
FAM2011ER_full.csv,2011,ER50116
FAM2011ER_full.csv,2011,ER50117
FAM2011ER_full.csv,2011,ER50118
FAM2011ER_full.csv,2011,ER50119
FAM2011ER_full.csv,2011,ER50120
FAM2011ER_full.csv,2011,ER50121
FAM2011ER_full.csv,2011,ER50122
FAM2011ER_full.csv,2011,ER50123
FAM2011ER_full.csv,2011,ER50124
FAM2011ER_full.csv,2011,ER50125
FAM2011ER_full.csv,2011,ER50126
FAM2011ER_full.csv,2011,ER50127
FAM2011ER_full.csv,2011,ER50128
FAM2011ER_full.csv,2011,ER50129
FAM2011ER_full.csv,2011,ER50130
FAM2011ER_full.csv,2011,ER50131
FAM2011ER_full.csv,2011,ER50132
FAM2011ER_full.csv,2011,ER50133
FAM2011ER_full.csv,2011,ER50134
FAM2011ER_full.csv,2011,ER50135
FAM2011ER_full.csv,2011,ER50136
FAM2011ER_full.csv,2011,ER50137
FAM2011ER_full.csv,2011,ER50138
FAM2011ER_full.csv,2011,ER50139
FAM2011ER_full.csv,2011,ER50140
FAM2011ER_full.csv,2011,ER50141
FAM2011ER_full.csv,2011,ER50142
FAM2011ER_full.csv,2011,ER50143
FAM2011ER_full.csv,2011,ER50144
FAM2011ER_full.csv,2011,ER50145
FAM2011ER_full.csv,2011,ER50146
FAM2011ER_full.csv,2011,ER50147
FAM2011ER_full.csv,2011,ER50148
FAM2011ER_full.csv,2011,ER50149
FAM2011ER_full.csv,2011,ER50150
FAM2011ER_full.csv,2011,ER50151
FAM2011ER_full.csv,2011,ER50152
FAM2011ER_full.csv,2011,ER50153
FAM2011ER_full.csv,2011,ER50154
FAM2011ER_full.csv,2011,ER50155
FAM2011ER_full.csv,2011,ER50156
FAM2011ER_full.csv,2011,ER50157
FAM2011ER_full.csv,2011,ER50158
FAM2011ER_full.csv,2011,ER50159
FAM2011ER_full.csv,2011,ER50160
FAM2011ER_full.csv,2011,ER50161
FAM2011ER_full.csv,2011,ER50162
FAM2011ER_full.csv,2011,ER50163
FAM2011ER_full.csv,2011,ER50164
FAM2011ER_full.csv,2011,ER50165
FAM2011ER_full.csv,2011,ER50166
FAM2011ER_full.csv,2011,ER50167
FAM2011ER_full.csv,2011,ER50168
FAM2011ER_full.csv,2011,ER50169
FAM2011ER_full.csv,2011,ER50170
FAM2011ER_full.csv,2011,ER50171
FAM2011ER_full.csv,2011,ER50172
FAM2011ER_full.csv,2011,ER50173
FAM2011ER_full.csv,2011,ER50174
FAM2011ER_full.csv,2011,ER50175
FAM2011ER_full.csv,2011,ER50176
FAM2011ER_full.csv,2011,ER50177
FAM2011ER_full.csv,2011,ER50178
FAM2011ER_full.csv,2011,ER50179
FAM2011ER_full.csv,2011,ER50180
FAM2011ER_full.csv,2011,ER50181
FAM2011ER_full.csv,2011,ER50182
FAM2011ER_full.csv,2011,ER50183
FAM2011ER_full.csv,2011,ER50184
FAM2011ER_full.csv,2011,ER50185
FAM2011ER_full.csv,2011,ER50186
FAM2011ER_full.csv,2011,ER50187
FAM2011ER_full.csv,2011,ER50188
FAM2011ER_full.csv,2011,ER50189
FAM2011ER_full.csv,2011,ER50190
FAM2011ER_full.csv,2011,ER50191
FAM2011ER_full.csv,2011,ER50192
FAM2011ER_full.csv,2011,ER50193
FAM2011ER_full.csv,2011,ER50194
FAM2011ER_full.csv,2011,ER50195
FAM2011ER_full.csv,2011,ER50196
FAM2011ER_full.csv,2011,ER50197
FAM2011ER_full.csv,2011,ER50198
FAM2011ER_full.csv,2011,ER50199
FAM2011ER_full.csv,2011,ER50200
FAM2011ER_full.csv,2011,ER50201
FAM2011ER_full.csv,2011,ER50202
FAM2011ER_full.csv,2011,ER50203
FAM2011ER_full.csv,2011,ER50204
FAM2011ER_full.csv,2011,ER50205
FAM2011ER_full.csv,2011,ER50206
FAM2011ER_full.csv,2011,ER50207
FAM2011ER_full.csv,2011,ER50208
FAM2011ER_full.csv,2011,ER50209
FAM2011ER_full.csv,2011,ER50210
FAM2011ER_full.csv,2011,ER50211
FAM2011ER_full.csv,2011,ER50212
FAM2011ER_full.csv,2011,ER50213
FAM2011ER_full.csv,2011,ER50214
FAM2011ER_full.csv,2011,ER50215
FAM2011ER_full.csv,2011,ER50216
FAM2011ER_full.csv,2011,ER50217
FAM2011ER_full.csv,2011,ER50218
FAM2011ER_full.csv,2011,ER50219
FAM2011ER_full.csv,2011,ER50220
FAM2011ER_full.csv,2011,ER50221
FAM2011ER_full.csv,2011,ER50222
FAM2011ER_full.csv,2011,ER50223
FAM2011ER_full.csv,2011,ER50224
FAM2011ER_full.csv,2011,ER50225
FAM2011ER_full.csv,2011,ER50226
FAM2011ER_full.csv,2011,ER50227
FAM2011ER_full.csv,2011,ER50228
FAM2011ER_full.csv,2011,ER50229
FAM2011ER_full.csv,2011,ER50230
FAM2011ER_full.csv,2011,ER50231
FAM2011ER_full.csv,2011,ER50232
FAM2011ER_full.csv,2011,ER50233
FAM2011ER_full.csv,2011,ER50234
FAM2011ER_full.csv,2011,ER50235
FAM2011ER_full.csv,2011,ER50236
FAM2011ER_full.csv,2011,ER50237
FAM2011ER_full.csv,2011,ER50238
FAM2011ER_full.csv,2011,ER50239
FAM2011ER_full.csv,2011,ER50240
FAM2011ER_full.csv,2011,ER50241
FAM2011ER_full.csv,2011,ER50242
FAM2011ER_full.csv,2011,ER50243
FAM2011ER_full.csv,2011,ER50244
FAM2011ER_full.csv,2011,ER50245
FAM2011ER_full.csv,2011,ER50246
FAM2011ER_full.csv,2011,ER50247
FAM2011ER_full.csv,2011,ER50248
FAM2011ER_full.csv,2011,ER50249
FAM2011ER_full.csv,2011,ER50250
FAM2011ER_full.csv,2011,ER50251
FAM2011ER_full.csv,2011,ER50252
FAM2011ER_full.csv,2011,ER50253
FAM2011ER_full.csv,2011,ER50254
FAM2011ER_full.csv,2011,ER50255
FAM2011ER_full.csv,2011,ER50256
FAM2011ER_full.csv,2011,ER50257
FAM2011ER_full.csv,2011,ER50258
FAM2011ER_full.csv,2011,ER50259
FAM2011ER_full.csv,2011,ER50260
FAM2011ER_full.csv,2011,ER50261
FAM2011ER_full.csv,2011,ER50262
FAM2011ER_full.csv,2011,ER50263
FAM2011ER_full.csv,2011,ER50264
FAM2011ER_full.csv,2011,ER50265
FAM2011ER_full.csv,2011,ER50266
FAM2011ER_full.csv,2011,ER50267
FAM2011ER_full.csv,2011,ER50268
FAM2011ER_full.csv,2011,ER50269
FAM2011ER_full.csv,2011,ER50270
FAM2011ER_full.csv,2011,ER50271
FAM2011ER_full.csv,2011,ER50272
FAM2011ER_full.csv,2011,ER50273
FAM2011ER_full.csv,2011,ER50274
FAM2011ER_full.csv,2011,ER50275
FAM2011ER_full.csv,2011,ER50276
FAM2011ER_full.csv,2011,ER50277
FAM2011ER_full.csv,2011,ER50278
FAM2011ER_full.csv,2011,ER50279
FAM2011ER_full.csv,2011,ER50280
FAM2011ER_full.csv,2011,ER50281
FAM2011ER_full.csv,2011,ER50282
FAM2011ER_full.csv,2011,ER50283
FAM2011ER_full.csv,2011,ER50284
FAM2011ER_full.csv,2011,ER50285
FAM2011ER_full.csv,2011,ER50286
FAM2011ER_full.csv,2011,ER50287
FAM2011ER_full.csv,2011,ER50288
FAM2011ER_full.csv,2011,ER50289
FAM2011ER_full.csv,2011,ER50290
FAM2011ER_full.csv,2011,ER50291
FAM2011ER_full.csv,2011,ER50292
FAM2011ER_full.csv,2011,ER50293
FAM2011ER_full.csv,2011,ER50294
FAM2011ER_full.csv,2011,ER50295
FAM2011ER_full.csv,2011,ER50296
FAM2011ER_full.csv,2011,ER50297
FAM2011ER_full.csv,2011,ER50298
FAM2011ER_full.csv,2011,ER50299
FAM2011ER_full.csv,2011,ER50300
FAM2011ER_full.csv,2011,ER50301
FAM2011ER_full.csv,2011,ER50302
FAM2011ER_full.csv,2011,ER50303
FAM2011ER_full.csv,2011,ER50304
FAM2011ER_full.csv,2011,ER50305
FAM2011ER_full.csv,2011,ER50306
FAM2011ER_full.csv,2011,ER50307
FAM2011ER_full.csv,2011,ER50308
FAM2011ER_full.csv,2011,ER50309
FAM2011ER_full.csv,2011,ER50310
FAM2011ER_full.csv,2011,ER50311
FAM2011ER_full.csv,2011,ER50312
FAM2011ER_full.csv,2011,ER50313
FAM2011ER_full.csv,2011,ER50314
FAM2011ER_full.csv,2011,ER50315
FAM2011ER_full.csv,2011,ER50316
FAM2011ER_full.csv,2011,ER50317
FAM2011ER_full.csv,2011,ER50318
FAM2011ER_full.csv,2011,ER50319
FAM2011ER_full.csv,2011,ER50320
FAM2011ER_full.csv,2011,ER50321
FAM2011ER_full.csv,2011,ER50322
FAM2011ER_full.csv,2011,ER50323
FAM2011ER_full.csv,2011,ER50324
FAM2011ER_full.csv,2011,ER50325
FAM2011ER_full.csv,2011,ER50326
FAM2011ER_full.csv,2011,ER50327
FAM2011ER_full.csv,2011,ER50328
FAM2011ER_full.csv,2011,ER50329
FAM2011ER_full.csv,2011,ER50330
FAM2011ER_full.csv,2011,ER50331
FAM2011ER_full.csv,2011,ER50332
FAM2011ER_full.csv,2011,ER50333
FAM2011ER_full.csv,2011,ER50334
FAM2011ER_full.csv,2011,ER50335
FAM2011ER_full.csv,2011,ER50336
FAM2011ER_full.csv,2011,ER50337
FAM2011ER_full.csv,2011,ER50338
FAM2011ER_full.csv,2011,ER50339
FAM2011ER_full.csv,2011,ER50340
FAM2011ER_full.csv,2011,ER50341
FAM2011ER_full.csv,2011,ER50342
FAM2011ER_full.csv,2011,ER50343
FAM2011ER_full.csv,2011,ER50344
FAM2011ER_full.csv,2011,ER50345
FAM2011ER_full.csv,2011,ER50346
FAM2011ER_full.csv,2011,ER50347
FAM2011ER_full.csv,2011,ER50348
FAM2011ER_full.csv,2011,ER50349
FAM2011ER_full.csv,2011,ER50350
FAM2011ER_full.csv,2011,ER50351
FAM2011ER_full.csv,2011,ER50352
FAM2011ER_full.csv,2011,ER50353
FAM2011ER_full.csv,2011,ER50354
FAM2011ER_full.csv,2011,ER50355
FAM2011ER_full.csv,2011,ER50356
FAM2011ER_full.csv,2011,ER50357
FAM2011ER_full.csv,2011,ER50358
FAM2011ER_full.csv,2011,ER50359
FAM2011ER_full.csv,2011,ER50360
FAM2011ER_full.csv,2011,ER50361
FAM2011ER_full.csv,2011,ER50362
FAM2011ER_full.csv,2011,ER50363
FAM2011ER_full.csv,2011,ER50364
FAM2011ER_full.csv,2011,ER50365
FAM2011ER_full.csv,2011,ER50366
FAM2011ER_full.csv,2011,ER50367
FAM2011ER_full.csv,2011,ER50368
FAM2011ER_full.csv,2011,ER50369
FAM2011ER_full.csv,2011,ER50370
FAM2011ER_full.csv,2011,ER50371
FAM2011ER_full.csv,2011,ER50372
FAM2011ER_full.csv,2011,ER50373
FAM2011ER_full.csv,2011,ER50374
FAM2011ER_full.csv,2011,ER50375
FAM2011ER_full.csv,2011,ER50376
FAM2011ER_full.csv,2011,ER50377
FAM2011ER_full.csv,2011,ER50378
FAM2011ER_full.csv,2011,ER50379
FAM2011ER_full.csv,2011,ER50380
FAM2011ER_full.csv,2011,ER50381
FAM2011ER_full.csv,2011,ER50382
FAM2011ER_full.csv,2011,ER50383
FAM2011ER_full.csv,2011,ER50384
FAM2011ER_full.csv,2011,ER50385
FAM2011ER_full.csv,2011,ER50386
FAM2011ER_full.csv,2011,ER50387
FAM2011ER_full.csv,2011,ER50388
FAM2011ER_full.csv,2011,ER50389
FAM2011ER_full.csv,2011,ER50390
FAM2011ER_full.csv,2011,ER50391
FAM2011ER_full.csv,2011,ER50392
FAM2011ER_full.csv,2011,ER50393
FAM2011ER_full.csv,2011,ER50394
FAM2011ER_full.csv,2011,ER50395
FAM2011ER_full.csv,2011,ER50396
FAM2011ER_full.csv,2011,ER50397
FAM2011ER_full.csv,2011,ER50398
FAM2011ER_full.csv,2011,ER50399
FAM2011ER_full.csv,2011,ER50400
FAM2011ER_full.csv,2011,ER50401
FAM2011ER_full.csv,2011,ER50402
FAM2011ER_full.csv,2011,ER50403
FAM2011ER_full.csv,2011,ER50404
FAM2011ER_full.csv,2011,ER50405
FAM2011ER_full.csv,2011,ER50406
FAM2011ER_full.csv,2011,ER50407
FAM2011ER_full.csv,2011,ER50408
FAM2011ER_full.csv,2011,ER50409
FAM2011ER_full.csv,2011,ER50410
FAM2011ER_full.csv,2011,ER50411
FAM2011ER_full.csv,2011,ER50412
FAM2011ER_full.csv,2011,ER50413
FAM2011ER_full.csv,2011,ER50414
FAM2011ER_full.csv,2011,ER50415
FAM2011ER_full.csv,2011,ER50416
FAM2011ER_full.csv,2011,ER50417
FAM2011ER_full.csv,2011,ER50418
FAM2011ER_full.csv,2011,ER50419
FAM2011ER_full.csv,2011,ER50420
FAM2011ER_full.csv,2011,ER50421
FAM2011ER_full.csv,2011,ER50422
FAM2011ER_full.csv,2011,ER50423
FAM2011ER_full.csv,2011,ER50424
FAM2011ER_full.csv,2011,ER50425
FAM2011ER_full.csv,2011,ER50426
FAM2011ER_full.csv,2011,ER50427
FAM2011ER_full.csv,2011,ER50428
FAM2011ER_full.csv,2011,ER50429
FAM2011ER_full.csv,2011,ER50430
FAM2011ER_full.csv,2011,ER50431
FAM2011ER_full.csv,2011,ER50432
FAM2011ER_full.csv,2011,ER50433
FAM2011ER_full.csv,2011,ER50434
FAM2011ER_full.csv,2011,ER50435
FAM2011ER_full.csv,2011,ER50436
FAM2011ER_full.csv,2011,ER50437
FAM2011ER_full.csv,2011,ER50438
FAM2011ER_full.csv,2011,ER50439
FAM2011ER_full.csv,2011,ER50440
FAM2011ER_full.csv,2011,ER50441
FAM2011ER_full.csv,2011,ER50442
FAM2011ER_full.csv,2011,ER50443
FAM2011ER_full.csv,2011,ER50444
FAM2011ER_full.csv,2011,ER50445
FAM2011ER_full.csv,2011,ER50446
FAM2011ER_full.csv,2011,ER50447
FAM2011ER_full.csv,2011,ER50448
FAM2011ER_full.csv,2011,ER50449
FAM2011ER_full.csv,2011,ER50450
FAM2011ER_full.csv,2011,ER50451
FAM2011ER_full.csv,2011,ER50452
FAM2011ER_full.csv,2011,ER50453
FAM2011ER_full.csv,2011,ER50454
FAM2011ER_full.csv,2011,ER50455
FAM2011ER_full.csv,2011,ER50456
FAM2011ER_full.csv,2011,ER50457
FAM2011ER_full.csv,2011,ER50458
FAM2011ER_full.csv,2011,ER50459
FAM2011ER_full.csv,2011,ER50460
FAM2011ER_full.csv,2011,ER50461
FAM2011ER_full.csv,2011,ER50462
FAM2011ER_full.csv,2011,ER50463
FAM2011ER_full.csv,2011,ER50464
FAM2011ER_full.csv,2011,ER50465
FAM2011ER_full.csv,2011,ER50466
FAM2011ER_full.csv,2011,ER50467
FAM2011ER_full.csv,2011,ER50468
FAM2011ER_full.csv,2011,ER50469
FAM2011ER_full.csv,2011,ER50470
FAM2011ER_full.csv,2011,ER50471
FAM2011ER_full.csv,2011,ER50472
FAM2011ER_full.csv,2011,ER50473
FAM2011ER_full.csv,2011,ER50474
FAM2011ER_full.csv,2011,ER50475
FAM2011ER_full.csv,2011,ER50476
FAM2011ER_full.csv,2011,ER50477
FAM2011ER_full.csv,2011,ER50478
FAM2011ER_full.csv,2011,ER50479
FAM2011ER_full.csv,2011,ER50480
FAM2011ER_full.csv,2011,ER50481
FAM2011ER_full.csv,2011,ER50482
FAM2011ER_full.csv,2011,ER50483
FAM2011ER_full.csv,2011,ER50484
FAM2011ER_full.csv,2011,ER50485
FAM2011ER_full.csv,2011,ER50486
FAM2011ER_full.csv,2011,ER50487
FAM2011ER_full.csv,2011,ER50488
FAM2011ER_full.csv,2011,ER50489
FAM2011ER_full.csv,2011,ER50490
FAM2011ER_full.csv,2011,ER50491
FAM2011ER_full.csv,2011,ER50492
FAM2011ER_full.csv,2011,ER50493
FAM2011ER_full.csv,2011,ER50494
FAM2011ER_full.csv,2011,ER50495
FAM2011ER_full.csv,2011,ER50496
FAM2011ER_full.csv,2011,ER50497
FAM2011ER_full.csv,2011,ER50498
FAM2011ER_full.csv,2011,ER50499
FAM2011ER_full.csv,2011,ER50500
FAM2011ER_full.csv,2011,ER50501
FAM2011ER_full.csv,2011,ER50502
FAM2011ER_full.csv,2011,ER50503
FAM2011ER_full.csv,2011,ER50504
FAM2011ER_full.csv,2011,ER50505
FAM2011ER_full.csv,2011,ER50506
FAM2011ER_full.csv,2011,ER50507
FAM2011ER_full.csv,2011,ER50508
FAM2011ER_full.csv,2011,ER50509
FAM2011ER_full.csv,2011,ER50510
FAM2011ER_full.csv,2011,ER50511
FAM2011ER_full.csv,2011,ER50512
FAM2011ER_full.csv,2011,ER50513
FAM2011ER_full.csv,2011,ER50514
FAM2011ER_full.csv,2011,ER50515
FAM2011ER_full.csv,2011,ER50516
FAM2011ER_full.csv,2011,ER50517
FAM2011ER_full.csv,2011,ER50518
